mae_trajectory,rmse_trajectory,failure_rate,interventions,whiteness_eff,distance_per_intervention,cmd_whiteness,mae_steer_offline,rmse_steer_offline,cmd_whiteness_offline,uncertainty
-0.7198215989923071,-0.635018192362821,-0.5009017177129336,-0.9318013435926555,0.13262700487212126,1.0,0.6171938334757141,0.3870650166048163,0.044608880611080384,0.28837863664523045,-0.6695731954088416
0.9865399331399003,0.9859849201524914,0.9507051662807028,-0.952175226751891,-0.9845658197441864,1.0,0.9553313290181799,-0.940478455755554,-0.9215392674604007,-0.4859225461663112,
