mae_trajectory,rmse_trajectory,failure_rate,interventions,whiteness_eff,distance_per_intervention,cmd_whiteness,mae_steer_offline,rmse_steer_offline,cmd_whiteness_offline,uncertainty
-0.05881728612125966,0.08294471135455385,0.2425315848404038,-0.9634953605793819,-0.9616280991935524,1.0,0.4049805568784755,-0.385865092457798,-0.34048233351303625,0.009634161745927603,0.28097039648976485
0.9399826697091146,0.9498722609443621,0.9324937661246196,-0.9812970803312304,-0.09882780795195444,1.0,0.8819367514023781,-0.9975793583153425,-0.9952839524570859,0.8953491238313606,-0.9999423890536746
